CASE ID,Activity,current
20191012711,Request completed with account closure,1269284.0
20191012714,Request completed with account closure,232831.0
20191012723,Request completed with account closure,232712.0
20191012730,Request completed with account closure,1353404.0
20191012732,Request completed with account closure,1216075.0
20191012737,Request completed with account closure,405069.0
20191012746,Request completed with account closure,347859.0
20191012748,Request completed with account closure,232137.0
20191012749,Request completed with account closure,318345.0
20191012750,Request deleted,4183.0
20191012751,Request completed with account closure,232164.0
20191012755,Request completed with account closure,1268495.0
20191012759,Request completed with account closure,404338.0
20191012762,Request completed with account closure,145497.0
20191012766,Request completed with account closure,1268111.0
20191012767,Request completed with account closure,317960.0
20191012771,Request completed with account closure,1267878.0
20191012772,Request completed with account closure,1556738.0
20191012776,Request completed with account closure,2044830.0
20191012780,Request completed with account closure,315382.0
20191012782,Request completed with account closure,317264.0
20191012786,Request completed with account closure,230742.0
20191012795,Request completed with account closure,316444.0
20191012800,Request completed with account closure,1352318.0
20191012801,Request completed with account closure,229978.0
20191012802,Request completed with account closure,316207.0
20191012817,Request completed with account closure,343839.0
20191012834,Request completed with account closure,314642.0
20191012851,Request completed with account closure,314398.0
20191012852,Request completed with account closure,142344.0
20191012853,Request completed with account closure,228045.0
20191012854,Request deleted,1550091.0
20191012861,Request completed with account closure,1095639.0
20191012871,Request completed with account closure,1378841.0
20191012876,Request completed with account closure,141238.0
20191012893,Request completed with account closure,342335.0
20191012896,Request completed with account closure,226305.0
20191012906,Request completed with account closure,310120.0
20191012907,Request completed with account closure,1348517.0
20191012919,Request completed with account closure,204928.0
20191012923,Request completed with account closure,225272.0
20191012938,Request completed with account closure,138800.0
20191012957,Request completed with account closure,396201.0
20191012960,Request completed with account closure,1345601.0
20191012964,Request completed with account closure,309792.0
20191012972,Request completed with account closure,308772.0
20191012973,Request completed with account closure,1344743.0
20191012975,Request completed with account closure,1257579.0
20191012976,Request completed with account closure,134589.0
20191012986,Request completed with account closure,304848.0
20191012988,Request completed with account closure,1194829.0
20191012993,Request completed with account closure,387497.0
20191013007,Request completed with account closure,159041.0
20191013011,Request completed with account closure,158815.0
20191013016,Request completed with account closure,302927.0
20191013019,Request completed with account closure,158537.0
20191013029,Request completed with account closure,1857023.0
20191013035,Request deleted,18.0
20191013043,Request completed with account closure,302337.0
20191013048,Request completed with account closure,388410.0
20191013050,Request deleted,147.0
20191013056,Request completed with account closure,302078.0
20191013057,Request completed with account closure,301683.0
20191013061,Request completed with account closure,215649.0
20191013067,Request completed with account closure,301753.0
20191013073,Request completed with account closure,215523.0
20191013075,Request completed with account closure,387792.0
20191013096,Request completed with account closure,214709.0
20191013101,Request completed with account closure,128336.0
20191013102,Request completed with account closure,1941149.0
20191013111,Request completed with account closure,1364670.0
20191013118,Request completed with account closure,328437.0
20191013121,Request deleted,25.0
20191013124,Request completed with account closure,298046.0
20191013133,Request completed with account closure,1333134.0
20191013146,Request completed with account closure,209992.0
20191013150,Request completed with account closure,295118.0
20191013153,Request completed with account closure,295981.0
20191013155,Request deleted,213.0
20191013157,Request deleted,280.0
20191013165,Request completed with account closure,295215.0
20191013174,Request completed with account closure,293438.0
20191013179,Request completed with account closure,292126.0
20191013186,Request completed with account closure,200094.0
20191013187,Request completed with account closure,273208.0
20191013188,Request completed with account closure,273223.0
20191013193,Request completed with account closure,271798.0
20191013197,Request completed with account closure,273241.0
20191013201,Request completed with account closure,270829.0
20191013203,Request completed with account closure,270887.0
20191013210,Request completed with account closure,240616.0
20191013212,Request completed with account closure,1794676.0
20191013225,Request completed with account closure,1880484.0
20191013226,Request completed with account closure,325930.0
20191013244,Request completed with account closure,929515.0
20191013245,Request completed with account closure,152664.0
20191013252,Request completed with account closure,324563.0
20191013259,Request completed with account closure,1274334.0
20191013261,Request completed with account closure,324324.0
20191013275,Request completed with account closure,323632.0
20191013277,Request completed with account closure,237725.0
20191013282,Request completed with account closure,237627.0
20191013283,Request completed with account closure,237524.0
20191013312,Request completed with account closure,236418.0
20191013314,Request completed with account closure,150269.0
20191013321,Request completed with account closure,1902592.0
20191013322,Request completed with account closure,236044.0
20191013327,Request completed with account closure,2136692.0
20191013336,Request deleted,28.0
20191013337,Request completed with account closure,1762541.0
20191013339,Request deleted,15.0
20191013342,Request completed with account closure,1271604.0
20191013351,Request completed with account closure,149180.0
20191013353,Request deleted,49.0
20191013358,Request completed with account closure,320881.0
20191013359,Request completed with account closure,149038.0
20191013367,Request completed with account closure,320861.0
20191013375,Request completed with account closure,861946.0
20191013387,Request completed with account closure,1270277.0
20191013389,Request completed with account closure,147839.0
20191013390,Request completed with account closure,234072.0
20191013393,Request completed with account closure,1788320.0
20191013394,Request completed with account closure,233657.0
20191013404,Request completed with account closure,1124563.0
20191013406,Request completed with account closure,147432.0
20191013412,Request completed with account closure,147361.0
20191013413,Request completed with account closure,233568.0
20191013414,Request completed with account closure,1269443.0
20191013416,Request completed with account closure,147072.0
20191013428,Request completed with account closure,232445.0
20191013449,Request completed with account closure,260950.0
20191013457,Request completed with account closure,231190.0
20191013460,Request completed with account closure,144930.0
20191013461,Request completed with account closure,316819.0
20191013463,Request completed with account closure,317041.0
20191013472,Request completed with account closure,316467.0
20191013474,Request deleted,20.0
20191013477,Request completed with account closure,230429.0
20191013479,Request completed with account closure,230331.0
20191013503,Request completed with account closure,143370.0
20191013507,Request completed with account closure,1265538.0
20191013530,Request completed with account closure,1125115.0
20191013532,Request completed with account closure,142618.0
20191013534,Request completed with account closure,228724.0
20191013544,Request completed with account closure,227630.0
20191013545,Request completed with account closure,1177647.0
20191013551,Request completed with account closure,228002.0
20191013556,Request deleted,90507.0
20191013557,Request completed with account closure,227668.0
20191013560,Request completed with account closure,227695.0
20191013566,Request completed with account closure,227459.0
20191013583,Request completed with account closure,1975076.0
20191013587,Request completed with account closure,140408.0
20191013588,Request deleted,14.0
20191013598,Request completed with account closure,1120030.0
20191013601,Request completed with account closure,226071.0
20191013606,Request completed with account closure,1261932.0
20191013612,Request completed with account closure,1261814.0
20191013618,Request completed with account closure,1111880.0
20191013626,Request completed with account closure,305515.0
20191013636,Request completed with account closure,138072.0
20191013638,Request completed with account closure,310346.0
20191013640,Request completed with account closure,137836.0
20191013641,Request completed with account closure,224129.0
20191013648,Request completed with account closure,309882.0
20191013657,Request completed with account closure,223467.0
20191013660,Request completed with account closure,137252.0
20191013662,Request completed with account closure,1345647.0
20191013663,Request completed with account closure,1173209.0
20191013669,Request completed with account closure,223047.0
20191013674,Request completed with account closure,217518.0
20191013677,Request completed with account closure,222274.0
20191013682,Request completed with account closure,909699.0
20191013685,Request completed with account closure,304924.0
20191013686,Request completed with account closure,517913.0
20191013691,Request deleted,126.0
20191013695,Request completed with account closure,131579.0
20191013696,Request completed with account closure,304041.0
20191013700,Request completed with account closure,1771961.0
20191013703,Request completed with account closure,131542.0
20191013707,Request completed with account closure,1339581.0
20191013709,Request completed with account closure,1426206.0
20191013714,Request completed with account closure,1426124.0
20191013718,Request completed with account closure,1253410.0
20191013719,Request completed with account closure,131148.0
20191013721,Request completed with account closure,907723.0
20191013732,Request completed with account closure,130787.0
20191013737,Request completed with account closure,245534.0
20191013738,Request completed with account closure,216523.0
20191013741,Request completed with account closure,246448.0
20191013750,Request completed with account closure,214929.0
20191013762,Request completed with account closure,245690.0
20191013769,Request completed with account closure,1189626.0
20191013779,Request completed with account closure,2114952.0
20191013785,Request deleted,301.0
20191013790,Request completed with account closure,300146.0
20191013793,Request completed with account closure,1767938.0
20191013795,Request completed with account closure,294811.0
20191013796,Request completed with account closure,214091.0
20191013797,Request completed with account closure,1249854.0
20191013803,Request completed with account closure,213065.0
20191013815,Request completed with account closure,212686.0
20191013823,Request completed with account closure,1247746.0
20191013824,Request completed with account closure,211896.0
20191013827,Request completed with account closure,2715928.0
20191013829,Request completed with account closure,901916.0
20191013835,Request completed with account closure,210912.0
20191013845,Request completed with account closure,1763750.0
20191013847,Request deleted,242.0
20191013850,Request completed with account closure,122259.0
20191013851,Request completed with account closure,122058.0
20191013854,Request completed with account closure,1243752.0
20191013859,Request completed with account closure,2106740.0
20191013867,Request completed with account closure,451168.0
20191013868,Request completed with account closure,186995.0
20191013869,Request completed with account closure,349775.0
20191013873,Request completed with account closure,187004.0
20191013875,Request completed with account closure,185444.0
20191013883,Request completed with account closure,184455.0
20191013885,Request completed with account closure,184156.0
20191013892,Request deleted,1832757.0
20191013896,Request completed with account closure,153957.0
20191013897,Request completed with account closure,844006.0
20191013899,Request completed with account closure,153821.0
20191013900,Request deleted,25.0
20191013907,Request completed with account closure,1102607.0
20191013925,Request completed with account closure,238059.0
20191013933,Request completed with account closure,237524.0
20191013942,Request completed with account closure,1187508.0
20191013943,Request completed with account closure,237485.0
20191013945,Request completed with account closure,181534.0
20191013948,Request completed with account closure,1101056.0
20191013950,Request completed with account closure,1273397.0
20191013951,Request completed with account closure,236632.0
20191013952,Request completed with account closure,237257.0
20191013971,Request completed with account closure,1186336.0
20191013974,Request deleted,20.0
20191013979,Request completed with account closure,236110.0
20191013983,Request completed with account closure,1039401.0
20191013985,Request completed with account closure,150120.0
20191013986,Request completed with account closure,840474.0
20191013989,Request completed with account closure,1379446.0
20191013992,Request completed with account closure,149768.0
20191013995,Request deleted,89823.0
20191014002,Request completed with account closure,1789755.0
20191014003,Request completed with account closure,435534.0
20191014008,Request completed with account closure,149113.0
20191014011,Request completed with account closure,1789358.0
20191014013,Request completed with account closure,149099.0
20191014026,Request completed with account closure,234410.0
20191014027,Request completed with account closure,1388042.0
20191014029,Request completed with account closure,2652789.0
20191014064,Request completed with account closure,1179836.0
20191014089,Request deleted,26.0
20191014101,Request completed with account closure,231865.0
20191014102,Request completed with account closure,1095203.0
20191014105,Request completed with account closure,1267683.0
20191014106,Request completed with account closure,145836.0
20191014107,Request completed with account closure,1181335.0
20191014109,Request completed with account closure,231644.0
20191014110,Request completed with account closure,1785934.0
20191014112,Request completed with account closure,145664.0
20191014113,Request completed with account closure,231491.0
20191014117,Request completed with account closure,1353836.0
20191014123,Request completed with account closure,1698972.0
20191014128,Request completed with account closure,1094593.0
20191014131,Request completed with account closure,1040213.0
20191014132,Request completed with account closure,228983.0
20191014134,Request completed with account closure,834870.0
20191014136,Request completed with account closure,1094178.0
20191014139,Request completed with account closure,834917.0
20191014145,Request completed with account closure,1179852.0
20191014146,Request completed with account closure,144171.0
20191014148,Request completed with account closure,229989.0
20191014151,Request completed with account closure,229838.0
20191014154,Request deleted,13.0
20191014156,Request completed with account closure,2846725.0
20191014181,Request completed with account closure,1092409.0
20191014183,Request completed with account closure,142654.0
20191014190,Request completed with account closure,1782509.0
20191014198,Request completed with account closure,1090761.0
20191014201,Request completed with account closure,1040778.0
20191014206,Request completed with account closure,1004598.0
20191014207,Request completed with account closure,227534.0
20191014223,Request completed with account closure,226800.0
20191014225,Request completed with account closure,1039611.0
20191014231,Request completed with account closure,226257.0
20191014236,Request completed with account closure,226193.0
20191014238,Request completed with account closure,226141.0
20191014241,Request completed with account closure,140068.0
20191014255,Request completed with account closure,1692956.0
20191014264,Request completed with account closure,224302.0
20191014266,Request completed with account closure,168446.0
20191014277,Request completed with account closure,223728.0
20191014280,Request completed with account closure,137468.0
20191014281,Request completed with account closure,223367.0
20191014285,Request completed with account closure,222890.0
20191014291,Request completed with account closure,136958.0
20191014307,Request completed with account closure,133311.0
20191014309,Request completed with account closure,1255056.0
20191014317,Request completed with account closure,1253857.0
20191014319,Request completed with account closure,418100.0
20191014321,Request completed with account closure,131923.0
20191014323,Request completed with account closure,217711.0
20191014325,Request deleted,11.0
20191014329,Request completed with account closure,1088620.0
20191014330,Request deleted,97.0
20191014336,Request completed with account closure,1080670.0
20191014337,Request completed with account closure,217327.0
20191014338,Request completed with account closure,1103851.0
20191014339,Request completed with account closure,1080874.0
20191014340,Request completed with account closure,1080798.0
20191014342,Request completed with account closure,1715316.0
20191014355,Request completed with account closure,1194847.0
20191014363,Request completed with account closure,1079677.0
20191014364,Request completed with account closure,216058.0
20191014365,Request completed with account closure,1165642.0
20191014369,Request completed with account closure,215846.0
20191014375,Request completed with account closure,215502.0
20191014376,Request completed with account closure,1165242.0
20191014382,Request completed with account closure,1423997.0
20191014385,Request completed with account closure,215068.0
20191014387,Request completed with account closure,214883.0
20191014396,Request completed with account closure,214500.0
20191014405,Request completed with account closure,212803.0
20191014407,Request completed with account closure,213760.0
20191014414,Request completed with account closure,213169.0
20191014417,Request completed with account closure,212798.0
20191014419,Request completed with account closure,817072.0
20191014425,Request completed with account closure,212158.0
20191014427,Request completed with account closure,412274.0
20191014428,Request deleted,75.0
20191014438,Request completed with account closure,211007.0
20191014442,Request completed with account closure,1160494.0
20191014448,Request completed with account closure,210347.0
20191014452,Request completed with account closure,1013373.0
20191014456,Request completed with account closure,209272.0
20191014472,Request completed with account closure,364881.0
20191014475,Request completed with account closure,364257.0
20191014480,Request completed with account closure,610812.0
20191014484,Request completed with account closure,362151.0
20191014488,Request completed with account closure,610846.0
20191014497,Request completed with account closure,1276076.0
20191014500,Request deleted,24.0
20191014501,Request completed with account closure,153675.0
20191014502,Request deleted,26.0
20191014511,Request completed with account closure,958933.0
20191014519,Request completed with account closure,151850.0
20191014530,Request deleted,105.0
20191014535,Request completed with account closure,151182.0
20191014536,Request completed with account closure,2569243.0
20191014541,Request completed with account closure,1014549.0
20191014549,Request completed with account closure,957931.0
20191014561,Request completed with account closure,1037609.0
20191014564,Request completed with account closure,1012458.0
20191014570,Request completed with account closure,149091.0
20191014573,Request deleted,31.0
20191014575,Request completed with account closure,1184720.0
20191014576,Request completed with account closure,1647193.0
20191014579,Request completed with account closure,753365.0
20191014583,Request completed with account closure,752402.0
20191014590,Request completed with account closure,1012300.0
20191014596,Request completed with account closure,954838.0
20191014597,Request completed with account closure,148744.0
20191014606,Request completed with account closure,1184266.0
20191014607,Request completed with account closure,1614485.0
20191014614,Request completed with account closure,1011197.0
20191014626,Request deleted,26.0
20191014632,Request completed with account closure,146981.0
20191014635,Request deleted,29.0
20191014637,Request completed with account closure,146925.0
20191014655,Request completed with account closure,1181820.0
20191014656,Request completed with account closure,1181741.0
20191014657,Request completed with account closure,145950.0
20191014671,Request completed with account closure,145135.0
20191014673,Request completed with account closure,1421057.0
20191014681,Request deleted,30.0
20191014683,Request completed with account closure,1008300.0
20191014690,Request completed with account closure,1008125.0
20191014691,Request completed with account closure,1180044.0
20191014693,Request completed with account closure,919134.0
20191014695,Request completed with account closure,1007724.0
20191014699,Request completed with account closure,144213.0
20191014705,Request completed with account closure,747900.0
20191014706,Request completed with account closure,143546.0
20191014708,Request completed with account closure,746796.0
20191014717,Request completed with account closure,1957120.0
20191014728,Request completed with account closure,343378.0
20191014732,Request completed with account closure,1006105.0
20191014738,Request completed with account closure,746665.0
20191014740,Request completed with account closure,1005819.0
20191014745,Request completed with account closure,142037.0
20191014750,Request completed with account closure,745582.0
20191014754,Request completed with account closure,1286529.0
20191014764,Request completed with account closure,1004111.0
20191014765,Request completed with account closure,745102.0
20191014766,Request completed with account closure,1349188.0
20191014784,Request completed with account closure,1607447.0
20191014786,Request completed with account closure,139646.0
20191014790,Request completed with account closure,139764.0
20191014806,Request completed with account closure,742488.0
20191014816,Request completed with account closure,741602.0
20191014822,Request completed with account closure,741499.0
20191014840,Request completed with account closure,998546.0
20191014845,Request completed with account closure,1601008.0
20191014848,Request completed with account closure,2769230.0
20191014850,Request completed with account closure,995712.0
20191014852,Request deleted,188.0
20191014855,Request completed with account closure,132114.0
20191014864,Request completed with account closure,1166512.0
20191014874,Request completed with account closure,1685084.0
20191014882,Request completed with account closure,130749.0
20191014883,Request completed with account closure,1166538.0
20191014891,Request completed with account closure,993430.0
20191014898,Request completed with account closure,1079835.0
20191014906,Request completed with account closure,1079465.0
20191014933,Request completed with account closure,732657.0
20191014937,Request completed with account closure,947891.0
20191014940,Request completed with account closure,1941909.0
20191014942,Request completed with account closure,1077346.0
20191014946,Request completed with account closure,731678.0
20191014955,Request completed with account closure,127140.0
20191014956,Request completed with account closure,1076441.0
20191014986,Request deleted,109.0
20191014997,Request completed with account closure,987355.0
20191014999,Request deleted,2759286.0
20191015004,Request completed with account closure,1245214.0
20191015006,Request deleted,10.0
20191015012,Request completed with account closure,1071852.0
20191015014,Request completed with account closure,1243212.0
20191015015,Request completed with account closure,725798.0
20191015018,Request completed with account closure,984667.0
20191015019,Request completed with account closure,725414.0
20191015020,Request completed with account closure,1006421.0
20191015025,Request completed with account closure,925881.0
20191015027,Request completed with account closure,984320.0
20191015030,Request completed with account closure,725027.0
20191015033,Request completed with account closure,724801.0
20191015037,Request completed with account closure,724626.0
20192000002,Request completed with account closure,966286.0
20192000019,Request completed with account closure,671206.0
20192000022,Request completed with account closure,1102461.0
20192000039,Request completed with account closure,929727.0
20192000047,Request completed with account closure,929249.0
20192000059,Request completed with account closure,927900.0
20192000060,Request completed with account closure,928699.0
20192000071,Request completed with account closure,928294.0
20192000082,Request completed with account closure,1618125.0
20192000084,Request completed with account closure,1013586.0
20192000086,Request completed with account closure,668350.0
20192000090,Request completed with account closure,927331.0
20192000123,Request completed with account closure,926066.0
20192000124,Request completed with account closure,925669.0
20192000137,Request completed with account closure,905660.0
20192000146,Request completed with account closure,1183688.0
20192000148,Request completed with account closure,925324.0
20192000149,Request completed with account closure,925131.0
20192000154,Request completed with account closure,665643.0
20192000156,Request completed with account closure,1097062.0
20192000159,Request completed with account closure,1875108.0
20192000166,Request completed with account closure,1093611.0
20192000183,Request completed with account closure,1009973.0
20192000186,Request completed with account closure,1266129.0
20192000188,Request completed with account closure,923713.0
20192000193,Request completed with account closure,1009594.0
20192000197,Request deleted,34.0
20192000206,Request completed with account closure,923173.0
20192000217,Request completed with account closure,1008617.0
20192000223,Request completed with account closure,922428.0
20192000225,Request completed with account closure,922204.0
20192000227,Request completed with account closure,1180682.0
20192000228,Request completed with account closure,922246.0
20192000235,Request completed with account closure,1007546.0
20192000247,Request completed with account closure,1007360.0
20192000252,Request completed with account closure,921199.0
20192000253,Request completed with account closure,1006928.0
20192000256,Request completed with account closure,1093153.0
20192000259,Request completed with account closure,661438.0
20192000260,Request completed with account closure,1611155.0
20192000268,Request completed with account closure,1006331.0
20192000274,Request completed with account closure,1178583.0
20192000279,Request completed with account closure,1006071.0
20192000284,Request completed with account closure,919400.0
20192000288,Request completed with account closure,1177026.0
20192000291,Request deleted,14.0
20192000294,Request completed with account closure,659125.0
20192000301,Request completed with account closure,1868118.0
20192000304,Request completed with account closure,1521953.0
20192000314,Request completed with account closure,917641.0
20192000315,Request completed with account closure,939485.0
20192000321,Request deleted,338755.0
20192000335,Request completed with account closure,917023.0
20192000337,Request deleted,24.0
20192000340,Request deleted,37.0
20192000344,Request completed with account closure,1110838.0
20192000351,Request completed with account closure,1088503.0
20192000355,Request completed with account closure,656792.0
20192000356,Request completed with account closure,1002082.0
20192000372,Request completed with account closure,915355.0
20192000377,Request completed with account closure,487294.0
20192000384,Request completed with account closure,914557.0
20192000388,Request completed with account closure,1000617.0
20192000390,Request completed with account closure,1086669.0
20192000392,Request completed with account closure,1000251.0
20192000393,Request completed with account closure,914483.0
20192000409,Request completed with account closure,929727.0
20192000418,Request completed with account closure,908691.0
20192000421,Request completed with account closure,1167124.0
20192000423,Request completed with account closure,649274.0
20192000430,Request completed with account closure,908353.0
20192000435,Request completed with account closure,907467.0
20192000443,Request completed with account closure,1252191.0
20192000452,Request completed with account closure,906864.0
20192000459,Request completed with account closure,906363.0
20192000461,Request deleted,349065.0
20192000465,Request completed with account closure,582828.0
20192000466,Request completed with account closure,1509519.0
20192000469,Request completed with account closure,905634.0
20192000470,Request completed with account closure,906174.0
20192000475,Request deleted,19.0
20192000476,Request completed with account closure,905463.0
20192000477,Request completed with account closure,1077459.0
20192000480,Request deleted,397.0
20192000491,Request completed with account closure,1076692.0
20192000502,Request completed with account closure,989656.0
20192000512,Request deleted,1736.0
20192000518,Request completed with account closure,903328.0
20192000535,Request completed with account closure,1530936.0
20192000539,Request completed with account closure,987058.0
20192000541,Request completed with account closure,986966.0
20192000542,Request completed with account closure,2662009.0
20192000548,Request deleted,507.0
20192000550,Request deleted,187.0
20192000560,Request completed with account closure,1093117.0
20192000564,Request completed with account closure,1154911.0
20192000567,Request completed with account closure,895759.0
20192000573,Request completed with account closure,979320.0
20192000579,Request completed with account closure,673238.0
20192000582,Request completed with account closure,672847.0
20192000586,Request completed with account closure,467160.0
20192000590,Request completed with account closure,950736.0
20192000591,Request completed with account closure,671913.0
20192000599,Request deleted,86217.0
20192000600,Request completed with account closure,843626.0
20192000603,Request completed with account closure,671067.0
20192000605,Request completed with account closure,909429.0
20192000606,Request completed with account closure,756561.0
20192000610,Request completed with account closure,929234.0
20192000612,Request completed with account closure,670935.0
20192000613,Request completed with account closure,1620712.0
20192000623,Request completed with account closure,756043.0
20192000625,Request completed with account closure,755488.0
20192000632,Request completed with account closure,669492.0
20192000640,Request completed with account closure,841117.0
20192000654,Request completed with account closure,840880.0
20192000660,Request completed with account closure,668517.0
20192000665,Request completed with account closure,668356.0
20192000672,Request completed with account closure,668093.0
20192000673,Request completed with account closure,925525.0
20192000675,Request completed with account closure,753834.0
20192000676,Request completed with account closure,753928.0
20192000682,Request completed with account closure,753771.0
20192000687,Request completed with account closure,667605.0
20192000693,Request completed with account closure,1357234.0
20192000694,Request deleted,37.0
20192000697,Request deleted,105543.0
20192000700,Request deleted,20.0
20192000707,Request completed with account closure,665011.0
20192000708,Request completed with account closure,752694.0
20192000710,Request deleted,35.0
20192000713,Request completed with account closure,752566.0
20192000718,Request completed with account closure,666421.0
20192000720,Request completed with account closure,666447.0
20192000729,Request completed with account closure,666072.0
20192000736,Request completed with account closure,837685.0
20192000737,Request completed with account closure,405271.0
20192000740,Request deleted,1895269.0
20192000750,Request completed with account closure,664424.0
20192000761,Request completed with account closure,750592.0
20192000762,Request completed with account closure,663785.0
20192000771,Request completed with account closure,664160.0
20192000776,Request completed with account closure,750176.0
20192000780,Request completed with account closure,664028.0
20192000784,Request deleted,36.0
20192000795,Request completed with account closure,749589.0
20192000802,Request completed with account closure,749422.0
20192000810,Request completed with account closure,663549.0
20192000819,Request completed with account closure,835304.0
20192000825,Request completed with account closure,778073.0
20192000830,Request completed with account closure,1291989.0
20192000838,Request completed with account closure,1204708.0
20192000842,Request completed with account closure,662470.0
20192000846,Request completed with account closure,856841.0
20192000851,Request completed with account closure,1265716.0
20192000853,Request completed with account closure,1265681.0
20192000859,Request completed with account closure,833818.0
20192000873,Request completed with account closure,943321.0
20192000881,Request completed with account closure,918868.0
20192000889,Request completed with account closure,746048.0
20192000900,Request completed with account closure,400073.0
20192000902,Request completed with account closure,1803147.0
20192000903,Request completed with account closure,659534.0
20192000904,Request completed with account closure,917383.0
20192000912,Request deleted,72.0
20192000920,Request deleted,176.0
20192000928,Request completed with account closure,859884.0
20192000932,Request completed with account closure,1262314.0
20192000986,Request completed with account closure,656356.0
20192000995,Request completed with account closure,656649.0
20192001000,Request completed with account closure,1606497.0
20192001003,Request completed with account closure,828649.0
20192001012,Request completed with account closure,914529.0
20192001025,Request completed with account closure,741650.0
20192001042,Request completed with account closure,826063.0
20192001045,Request completed with account closure,739508.0
20192001046,Request completed with account closure,852347.0
20192001047,Request completed with account closure,1795905.0
20192001048,Request completed with account closure,393426.0
20192001050,Request completed with account closure,824938.0
20192001051,Request completed with account closure,911022.0
20192001061,Request completed with account closure,909178.0
20192001068,Request completed with account closure,1275694.0
20192001073,Request completed with account closure,822366.0
20192001074,Request completed with account closure,736148.0
20192001081,Request completed with account closure,821749.0
20192001090,Request completed with account closure,993720.0
20192001098,Request completed with account closure,648343.0
20192001101,Request completed with account closure,648542.0
20192001105,Request completed with account closure,842462.0
20192001110,Request deleted,94.0
20192001111,Request completed with account closure,820208.0
20192001138,Request completed with account closure,904903.0
20192001142,Request completed with account closure,646832.0
20192001148,Request completed with account closure,818479.0
20192001154,Request completed with account closure,903982.0
20192001155,Request deleted,14.0
20192001159,Request completed with account closure,731791.0
20192001166,Request completed with account closure,1183994.0
20192001174,Request completed with account closure,730812.0
20192001176,Request completed with account closure,1334725.0
20192001180,Request completed with account closure,816268.0
20192001184,Request deleted,68.0
20192001197,Request deleted,21.0
20192001206,Request completed with account closure,728392.0
20192001207,Request completed with account closure,1592091.0
20192001208,Request completed with account closure,923039.0
20192001209,Request completed with account closure,728315.0
20192001211,Request completed with account closure,1331525.0
20192001213,Request completed with account closure,1355131.0
20192001224,Request completed with account closure,1269771.0
20192001225,Request completed with account closure,726100.0
20192001234,Request completed with account closure,638401.0
20192001238,Request completed with account closure,2190101.0
20192001243,Request completed with account closure,759247.0
20192001244,Request completed with account closure,672995.0
20192001250,Request completed with account closure,672386.0
20192001252,Request completed with account closure,672488.0
20192001259,Request completed with account closure,586061.0
20192001260,Request completed with account closure,325567.0
20192001267,Request completed with account closure,864259.0
20192001269,Request completed with account closure,757501.0
20192001271,Request deleted,29.0
20192001275,Request completed with account closure,527901.0
20192001292,Request deleted,57.0
20192001304,Request completed with account closure,583597.0
20192001306,Request completed with account closure,1469598.0
20192001307,Request completed with account closure,668676.0
20192001308,Request completed with account closure,1187029.0
20192001312,Request completed with account closure,1533347.0
20192001320,Request completed with account closure,754990.0
20192001329,Request completed with account closure,582736.0
20192001331,Request completed with account closure,668581.0
20192001332,Request completed with account closure,1185466.0
20192001333,Request completed with account closure,668359.0
20192001337,Request completed with account closure,754211.0
20192001342,Request completed with account closure,754141.0
20192001343,Request completed with account closure,667784.0
20192001358,Request completed with account closure,782764.0
20192001372,Request completed with account closure,666658.0
20192001377,Request completed with account closure,515434.0
20192001380,Request completed with account closure,752030.0
20192001388,Request completed with account closure,666272.0
20192001389,Request completed with account closure,666312.0
20192001397,Request completed with account closure,320212.0
20192001398,Request completed with account closure,666048.0
20192001399,Request completed with account closure,666054.0
20192001404,Request completed with account closure,1118527.0
20192001417,Request completed with account closure,665494.0
20192001420,Request completed with account closure,665364.0
20192001431,Request completed with account closure,836955.0
20192001438,Request completed with account closure,750519.0
20192001439,Request completed with account closure,664572.0
20192001448,Request completed with account closure,750028.0
20192001449,Request completed with account closure,664040.0
20192001454,Request completed with account closure,577718.0
20192001460,Request completed with account closure,663716.0
20192001465,Request completed with account closure,663431.0
20192001470,Request deleted,24.0
20192001471,Request completed with account closure,859571.0
20192001472,Request completed with account closure,577375.0
20192001474,Request completed with account closure,577290.0
20192001476,Request completed with account closure,778937.0
20192001480,Request completed with account closure,576972.0
20192001485,Request completed with account closure,576521.0
20192001487,Request completed with account closure,662397.0
20192001498,Request completed with account closure,662259.0
20192001503,Request completed with account closure,576052.0
20192001508,Request deleted,25.0
20192001533,Request completed with account closure,660344.0
20192001536,Request completed with account closure,1177484.0
20192001549,Request completed with account closure,831435.0
20192001560,Request completed with account closure,572703.0
20192001564,Request completed with account closure,850844.0
20192001569,Request completed with account closure,657970.0
20192001571,Request completed with account closure,657920.0
20192001580,Request completed with account closure,657800.0
20192001584,Request completed with account closure,657690.0
20192001585,Request completed with account closure,311773.0
20192001587,Request completed with account closure,571597.0
20192001588,Request completed with account closure,603370.0
20192001590,Request completed with account closure,657416.0
20192001592,Request completed with account closure,656108.0
20192001601,Request completed with account closure,571018.0
20192001602,Request completed with account closure,656957.0
20192001603,Request completed with account closure,656944.0
20192001615,Request completed with account closure,570240.0
20192001634,Request completed with account closure,569272.0
20192001642,Request completed with account closure,654914.0
20192001648,Request completed with account closure,654238.0
20192001660,Request completed with account closure,736694.0
20192001666,Request completed with account closure,735522.0
20192001670,Request completed with account closure,303624.0
20192001676,Request completed with account closure,1166762.0
20192001691,Request completed with account closure,647913.0
20192001695,Request completed with account closure,648271.0
20192001696,Request completed with account closure,677066.0
20192001709,Request completed with account closure,647730.0
20192001721,Request completed with account closure,733177.0
